https://zb.oschina.net/project/detail.html?id=???,45天,网站开发,70,10000-50000,2018-09-10 15:08:23
https://zb.oschina.net/project/detail.html?id=???,5天,数据获取,21,1000-3000,2018-08-31 16:47:31
https://zb.oschina.net/project/detail.html?id=???,1月,微信小程序维修订单、配件商城,50,5000-10000,2018-08-29 11:30:23
https://zb.oschina.net/project/detail.html?id=???,15天,日本官网建设,20,5000-10000,2018-08-29 11:26:20
https://zb.oschina.net/project/detail.html?id=???,30天,H5、小程序等付费问卷测试系统开发,15,1000-3000,2018-08-27 12:04:24
https://zb.oschina.net/project/detail.html?id=???,60天,市民健康信息平台小程序及系统,58,50000-100000,2018-08-27 09:05:45
https://zb.oschina.net/project/detail.html?id=???,60天,区域医疗影像系统需求,16,50000-100000,2018-08-27 09:05:42
https://zb.oschina.net/project/detail.html?id=???,15天,微信公众号售楼书系统开发,20,3000-5000,2018-08-26 18:23:11
https://zb.oschina.net/project/detail.html?id=???,15天,添加多组指定数字到辅助软件,5,100000-100000,2018-08-23 14:28:37
https://zb.oschina.net/project/detail.html?id=???,15天,抢单辅助,11,5000-10000,2018-08-23 09:01:50
https://zb.oschina.net/project/detail.html?id=???,2周,routersploit,0,1000-3000,2018-08-22 10:17:18
https://zb.oschina.net/project/detail.html?id=???,15天,境外填表抢名额网站,17,50000-100000,2018-08-20 09:34:29
https://zb.oschina.net/project/detail.html?id=???,60天,面向二、三甲医院移动影像系统,20,10000-50000,2018-08-16 15:33:51
https://zb.oschina.net/project/detail.html?id=???,15天,PMF源解析模型服务封装,4,10000-50000,2018-08-14 15:29:38
https://zb.oschina.net/project/detail.html?id=???,240天,视频类APP,38,50000-100000,2018-08-14 14:39:41
https://zb.oschina.net/project/detail.html?id=???,90天,ppt pptx 转 H5,13,50000-100000,2018-08-09 19:45:00
https://zb.oschina.net/project/detail.html?id=???,90天,企业级erp系统,76,50000-100000,2018-08-09 15:28:21
https://zb.oschina.net/project/detail.html?id=???,2月,企业网站开发,90,5000-10000,2018-08-07 16:32:41
https://zb.oschina.net/project/detail.html?id=???,2周,基于3D打印机切片软件(CURA3.4.1版本)进行插件设计，改进升级,7,5000-10000,2018-08-06 12:53:02
https://zb.oschina.net/project/detail.html?id=???,50天,教育播放类APP软件开发,42,100000-100000,2018-08-01 15:32:45
https://zb.oschina.net/project/detail.html?id=???,7天,开源软件增加功能,2,3000-5000,2018-07-31 18:45:23
https://zb.oschina.net/project/detail.html?id=???,2周,泛用型IOT设备逻辑管理界面,11,10000-50000,2018-07-31 11:01:03
https://zb.oschina.net/project/detail.html?id=???,20天,挖钱网,3,5000-10000,2018-07-30 09:17:12
https://zb.oschina.net/project/detail.html?id=???,24月,绩效方案软件,38,10000-50000,2018-07-26 09:36:26
https://zb.oschina.net/project/detail.html?id=???,33天,使用python软件实现Excel转成.html文档（整理）,8,100-100,2018-07-24 10:29:43
https://zb.oschina.net/project/detail.html?id=???,30天,开发区块链资产交易平台,45,50000-100000,2018-07-17 16:27:17
